2022-04-22 15:48:49 - experiment - INFO: Created a new experiment in runs/Gaussian_20_constraint.
2022-04-22 15:48:53 - experiment - INFO: Loaded experiment from runs/Gaussian_20_constraint.
2022-04-22 15:48:53 - controller - INFO: Initializing environment: febo.environment.benchmarks.functions.GaussianConstraint.
2022-04-22 15:48:53 - controller - INFO: Initializing algorithm: SafeRandomLineBO.
2022-04-22 15:48:53 - algorithm - INFO: Got 0 initial data points.
2022-04-22 15:48:53 - model - INFO: Using beta=4 .
2022-04-22 15:48:53 - model - INFO: Using beta=4 .
2022-04-22 15:48:53 - algorithm - INFO: Got 0 initial data points.
2022-04-22 15:48:53 - model - INFO: Using beta=4 .
2022-04-22 15:48:53 - model - INFO: Using beta=4 .
2022-04-22 15:48:53 - controller - INFO: Starting optimization: SafeRandomLineBO
2022-04-22 15:48:53 - algorithm - INFO: best_x evaluate, y=0.01839061759192702
2022-04-22 16:28:06 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:07 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:07 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:07 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:08 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:08 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:09 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:09 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:09 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:10 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:10 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:11 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:11 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:11 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:12 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:12 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:13 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:13 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:13 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:14 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:14 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:15 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:15 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:16 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:16 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:16 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:17 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:17 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:18 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:18 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:19 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:19 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:19 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:20 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:20 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:21 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:21 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:22 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:22 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:23 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:23 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:23 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:24 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:24 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:25 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:25 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:26 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:26 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:27 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:27 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:27 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:28 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:28 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:29 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:29 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:30 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:30 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:31 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:31 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:32 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:32 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:32 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:33 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:33 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:34 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:34 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:35 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:35 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:36 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:36 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:37 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:37 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:38 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:38 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:39 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:39 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:40 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:40 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:40 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:41 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:41 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:42 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:42 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:43 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:43 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:44 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:44 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:45 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:45 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:46 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:46 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:47 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:47 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:47 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:48 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:48 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:49 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:49 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:50 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:50 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:51 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:51 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:52 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:52 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:53 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:53 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:54 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:54 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:55 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:55 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:56 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:56 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:57 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:57 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:58 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:58 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:59 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:28:59 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:00 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:00 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:01 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:01 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:02 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:02 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:03 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:03 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:04 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:04 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:05 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:05 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:06 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:06 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:07 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:07 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:08 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:08 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:09 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:09 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:10 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:10 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:11 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:11 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:12 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:12 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:13 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:13 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:14 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:14 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:15 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:15 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:16 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:16 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:17 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:17 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:18 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:19 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:19 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:20 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:20 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:21 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:21 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:22 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:22 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:23 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:23 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:24 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:24 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:25 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:25 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:26 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:26 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:27 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:27 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:28 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:28 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:29 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:30 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:30 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:31 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:31 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:32 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:32 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:33 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:33 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:34 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:35 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:35 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:36 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:36 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:37 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:37 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:38 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:39 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:39 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:40 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:40 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:41 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:41 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:42 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:42 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:43 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:44 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:44 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:45 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:45 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:46 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:46 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:47 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:47 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:48 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:49 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:49 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:50 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:50 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:51 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:51 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:52 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:53 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:53 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:54 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:54 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:55 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:55 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:56 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:56 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:57 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:58 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:58 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:59 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:29:59 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:30:00 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:30:00 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:30:01 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:30:02 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:30:02 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:30:03 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:30:03 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:30:04 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:30:05 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:30:05 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:30:06 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:30:06 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:30:07 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:30:08 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:30:08 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:30:09 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:30:09 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:30:10 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:30:11 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:30:11 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:30:12 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:30:13 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:30:13 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:30:14 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:30:14 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:30:15 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:30:16 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:30:16 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:30:17 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:30:17 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:30:18 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:30:19 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:30:19 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:30:20 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:30:20 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:30:21 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:30:22 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:30:22 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:30:23 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:30:23 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:30:24 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:30:25 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:30:25 - controller - INFO: Finalizing environment...
2022-04-22 16:30:25 - controller - INFO: Finalizing: SafeRandomLineBO
2022-04-22 16:30:25 - controller - INFO: Initializing environment: febo.environment.benchmarks.functions.GaussianConstraint.
2022-04-22 16:30:25 - controller - INFO: Initializing algorithm: SafeRandomLineBO.
2022-04-22 16:30:25 - algorithm - INFO: Got 0 initial data points.
2022-04-22 16:30:25 - model - INFO: Using beta=4 .
2022-04-22 16:30:25 - model - INFO: Using beta=4 .
2022-04-22 16:30:25 - algorithm - INFO: Got 0 initial data points.
2022-04-22 16:30:25 - model - INFO: Using beta=4 .
2022-04-22 16:30:25 - model - INFO: Using beta=4 .
2022-04-22 16:30:25 - controller - INFO: Starting optimization: SafeRandomLineBO
2022-04-22 16:30:25 - algorithm - INFO: best_x evaluate, y=0.017343257243719205
2022-04-22 16:30:25 - algorithm - INFO: starting 1, line-solver.
2022-04-22 16:30:25 - algorithm - WARNING: Uncertainty at best_x reduced to 1%, stopping line.
2022-04-22 16:30:25 - algorithm - INFO: Saved line plot to runs/Gaussian_20_constraint/plots/0/6/Iteration_1.pdf
2022-04-22 16:30:25 - algorithm - INFO: best_x evaluate, y=0.02309409692757027
2022-04-22 16:30:25 - algorithm - INFO: starting 2, line-solver.
2022-04-22 16:30:25 - algorithm - WARNING: Uncertainty at best_x reduced to 1%, stopping line.
2022-04-22 16:30:26 - algorithm - INFO: Saved line plot to runs/Gaussian_20_constraint/plots/0/6/Iteration_2.pdf
2022-04-22 16:30:26 - algorithm - INFO: best_x evaluate, y=0.02509128849689066
2022-04-22 16:30:26 - algorithm - INFO: starting 3, line-solver.
2022-04-22 16:30:26 - algorithm - WARNING: Uncertainty at best_x reduced to 1%, stopping line.
2022-04-22 16:30:26 - algorithm - INFO: Saved line plot to runs/Gaussian_20_constraint/plots/0/6/Iteration_3.pdf
2022-04-22 16:30:26 - algorithm - INFO: best_x evaluate, y=0.0292282189927006
2022-04-22 16:30:26 - algorithm - INFO: starting 4, line-solver.
2022-04-22 16:30:26 - algorithm - WARNING: Uncertainty at best_x reduced to 1%, stopping line.
2022-04-22 16:30:26 - algorithm - INFO: Saved line plot to runs/Gaussian_20_constraint/plots/0/6/Iteration_4.pdf
2022-04-22 16:30:26 - algorithm - INFO: best_x evaluate, y=0.0292027067772377
2022-04-22 16:30:26 - algorithm - INFO: starting 5, line-solver.
2022-04-22 16:30:26 - algorithm - WARNING: Uncertainty at best_x reduced to 1%, stopping line.
2022-04-22 16:30:26 - algorithm - INFO: Saved line plot to runs/Gaussian_20_constraint/plots/0/6/Iteration_5.pdf
2022-04-22 16:30:26 - algorithm - INFO: best_x evaluate, y=0.028860318325788153
2022-04-22 16:30:26 - algorithm - INFO: starting 6, line-solver.
2022-04-22 16:30:26 - algorithm - WARNING: Uncertainty at best_x reduced to 1%, stopping line.
2022-04-22 16:30:26 - algorithm - INFO: Saved line plot to runs/Gaussian_20_constraint/plots/0/6/Iteration_6.pdf
2022-04-22 16:30:26 - algorithm - INFO: best_x evaluate, y=0.03190996698233056
2022-04-22 16:30:26 - algorithm - INFO: starting 7, line-solver.
2022-04-22 16:30:26 - algorithm - WARNING: Uncertainty at best_x reduced to 1%, stopping line.
2022-04-22 16:30:27 - algorithm - INFO: Saved line plot to runs/Gaussian_20_constraint/plots/0/6/Iteration_7.pdf
2022-04-22 16:30:27 - algorithm - INFO: best_x evaluate, y=0.03477495093771131
2022-04-22 16:30:27 - algorithm - INFO: starting 8, line-solver.
2022-04-22 16:30:27 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:30:27 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:30:27 - algorithm - WARNING: Uncertainty at best_x reduced to 1%, stopping line.
2022-04-22 16:30:27 - algorithm - INFO: Saved line plot to runs/Gaussian_20_constraint/plots/0/6/Iteration_8.pdf
2022-04-22 16:30:27 - algorithm - INFO: best_x evaluate, y=0.03345123336792069
2022-04-22 16:30:27 - algorithm - INFO: starting 9, line-solver.
2022-04-22 16:30:27 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:30:27 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:30:27 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:30:27 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:30:27 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:30:27 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:30:27 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:30:27 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:30:27 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:30:27 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:30:27 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:30:27 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:30:27 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:30:27 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:30:27 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:30:27 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:30:27 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:30:27 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:30:27 - algorithm - WARNING: Uncertainty at best_x reduced to 1%, stopping line.
2022-04-22 16:30:27 - algorithm - INFO: Saved line plot to runs/Gaussian_20_constraint/plots/0/6/Iteration_9.pdf
2022-04-22 16:30:27 - algorithm - INFO: best_x evaluate, y=0.03282986889242228
2022-04-22 16:30:27 - algorithm - INFO: starting 10, line-solver.
2022-04-22 16:30:27 - algorithm - WARNING: Uncertainty at best_x reduced to 1%, stopping line.
2022-04-22 16:30:27 - algorithm - INFO: Saved line plot to runs/Gaussian_20_constraint/plots/0/6/Iteration_10.pdf
2022-04-22 16:30:27 - algorithm - INFO: best_x evaluate, y=0.03180056420706936
2022-04-22 16:30:27 - algorithm - INFO: starting 11, line-solver.
2022-04-22 16:30:27 - algorithm - WARNING: Uncertainty at best_x reduced to 1%, stopping line.
2022-04-22 16:30:28 - algorithm - INFO: Saved line plot to runs/Gaussian_20_constraint/plots/0/6/Iteration_11.pdf
