2022-04-27 11:29:05 - experiment - INFO: Created a new experiment in runs/Rosenbrock_4a.
2022-04-27 11:29:10 - experiment - INFO: Loaded experiment from runs/Rosenbrock_4a.
2022-04-27 11:29:10 - controller - INFO: Initializing environment: febo.environment.benchmarks.functions.Rosenbrock.
2022-04-27 11:29:10 - controller - INFO: Initializing algorithm: SafeAscentLineBO.
2022-04-27 11:29:10 - algorithm - INFO: Got 0 initial data points.
2022-04-27 11:29:10 - model - INFO: Using beta=4 .
2022-04-27 11:29:10 - model - INFO: Using beta=4 .
2022-04-27 11:29:10 - model - INFO: Using beta=4 .
2022-04-27 11:29:10 - algorithm - INFO: Got 0 initial data points.
2022-04-27 11:29:10 - model - INFO: Using beta=4 .
2022-04-27 11:29:10 - model - INFO: Using beta=4 .
2022-04-27 11:29:10 - model - INFO: Using beta=4 .
2022-04-27 11:29:10 - controller - INFO: Starting optimization: SafeAscentLineBO
2022-04-27 11:29:10 - algorithm - INFO: best_x evaluate, y=4.134265489487426
2022-04-27 11:29:19 - algorithm - INFO: best_x evaluate, y=11.486862961991923
2022-04-27 11:29:19 - algorithm - INFO: starting 2, line-solver.
2022-04-27 11:29:19 - algorithm - WARNING: Uncertainty at best_x reduced to 1%, stopping line.
2022-04-27 11:29:19 - algorithm - INFO: Saved line plot to runs/Rosenbrock_4a/plots/0/2/Iteration_2.pdf
2022-04-27 11:29:19 - algorithm - INFO: best_x evaluate, y=31.9224171028899
2022-04-27 11:29:19 - algorithm - INFO: starting 3, tr-solver.
2022-04-27 11:29:20 - algorithm - INFO: Saved trust-region plot to runs/Rosenbrock_4a/plots/0/2/Iteration_3.pdf
2022-04-27 11:29:20 - algorithm - INFO: best_x evaluate, y=33.435723936464846
2022-04-27 11:29:20 - algorithm - INFO: starting 4, line-solver.
2022-04-27 11:29:20 - algorithm - WARNING: Uncertainty at best_x reduced to 1%, stopping line.
2022-04-27 11:29:20 - algorithm - INFO: Saved line plot to runs/Rosenbrock_4a/plots/0/2/Iteration_4.pdf
2022-04-27 11:29:20 - algorithm - INFO: best_x evaluate, y=34.707653399818476
2022-04-27 11:29:20 - algorithm - INFO: starting 5, tr-solver.
2022-04-27 11:29:20 - algorithm - INFO: Saved trust-region plot to runs/Rosenbrock_4a/plots/0/2/Iteration_5.pdf
2022-04-27 11:29:20 - algorithm - INFO: best_x evaluate, y=36.376883692493024
2022-04-27 11:29:20 - algorithm - INFO: starting 6, line-solver.
2022-04-27 11:29:20 - algorithm - WARNING: Uncertainty at best_x reduced to 1%, stopping line.
2022-04-27 11:29:20 - algorithm - INFO: Saved line plot to runs/Rosenbrock_4a/plots/0/2/Iteration_6.pdf
2022-04-27 11:29:20 - algorithm - INFO: best_x evaluate, y=37.909049323730294
2022-04-27 11:29:20 - algorithm - INFO: starting 7, tr-solver.
2022-04-27 11:29:20 - algorithm - WARNING: change in best_x < 2% of trust-region, picking random direction.
2022-04-27 11:29:21 - algorithm - INFO: Saved trust-region plot to runs/Rosenbrock_4a/plots/0/2/Iteration_7.pdf
2022-04-27 11:29:21 - algorithm - INFO: best_x evaluate, y=38.029891737807354
2022-04-27 11:29:21 - algorithm - INFO: starting 8, line-solver.
2022-04-27 11:29:21 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:21 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:21 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:21 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:21 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:21 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:21 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:21 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:21 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:21 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:21 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:21 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:21 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:21 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:21 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:21 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:21 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:21 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:21 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:21 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:21 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:21 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:21 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:21 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:21 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:21 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:21 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:21 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:21 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:21 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:21 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:21 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:21 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:21 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:21 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:21 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:21 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:21 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:21 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:21 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:21 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:21 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:21 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:21 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:21 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:21 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:21 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:21 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:21 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:21 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:21 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:21 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:21 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:21 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:21 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:21 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:21 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:21 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:21 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:21 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:22 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:22 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:22 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:22 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:22 - algorithm - WARNING: Uncertainty at best_x reduced to 1%, stopping line.
2022-04-27 11:29:22 - algorithm - INFO: Saved line plot to runs/Rosenbrock_4a/plots/0/2/Iteration_8.pdf
2022-04-27 11:29:22 - algorithm - INFO: best_x evaluate, y=39.037882565970584
2022-04-27 11:29:22 - algorithm - INFO: starting 9, tr-solver.
2022-04-27 11:29:22 - algorithm - WARNING: change in best_x < 2% of trust-region, picking random direction.
2022-04-27 11:29:22 - algorithm - INFO: Saved trust-region plot to runs/Rosenbrock_4a/plots/0/2/Iteration_9.pdf
2022-04-27 11:29:22 - algorithm - INFO: best_x evaluate, y=39.19092517124013
2022-04-27 11:29:22 - algorithm - INFO: starting 10, line-solver.
2022-04-27 11:29:22 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:22 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:22 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:22 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:22 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:22 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:22 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:22 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:22 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:22 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:22 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:22 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:22 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:22 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:22 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:22 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:22 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:22 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:22 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:22 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:22 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:22 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:22 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:22 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:22 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:22 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:22 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:23 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:23 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:23 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:23 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:23 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:23 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:23 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:23 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:23 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:23 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:23 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:23 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:23 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:23 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:23 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:23 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:23 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:23 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:23 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:23 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:23 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:23 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:23 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:23 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:23 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:23 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:23 - controller - INFO: Finalizing environment...
2022-04-27 11:29:23 - controller - INFO: Finalizing: SafeAscentLineBO
2022-04-27 11:29:23 - controller - INFO: Initializing environment: febo.environment.benchmarks.functions.Rosenbrock.
2022-04-27 11:29:23 - controller - INFO: Initializing algorithm: SafeAscentLineBO.
2022-04-27 11:29:23 - algorithm - INFO: Got 0 initial data points.
2022-04-27 11:29:23 - model - INFO: Using beta=4 .
2022-04-27 11:29:23 - model - INFO: Using beta=4 .
2022-04-27 11:29:23 - model - INFO: Using beta=4 .
2022-04-27 11:29:23 - algorithm - INFO: Got 0 initial data points.
2022-04-27 11:29:23 - model - INFO: Using beta=4 .
2022-04-27 11:29:23 - model - INFO: Using beta=4 .
2022-04-27 11:29:23 - model - INFO: Using beta=4 .
2022-04-27 11:29:23 - controller - INFO: Starting optimization: SafeAscentLineBO
2022-04-27 11:29:23 - algorithm - INFO: best_x evaluate, y=4.133628194595053
2022-04-27 11:29:23 - algorithm - INFO: starting 1, tr-solver.
2022-04-27 11:29:23 - algorithm - INFO: Saved trust-region plot to runs/Rosenbrock_4a/plots/0/3/Iteration_1.pdf
2022-04-27 11:29:23 - algorithm - INFO: best_x evaluate, y=6.256298549375524
2022-04-27 11:29:23 - algorithm - INFO: starting 2, line-solver.
2022-04-27 11:29:23 - algorithm - WARNING: Uncertainty at best_x reduced to 1%, stopping line.
2022-04-27 11:29:23 - algorithm - INFO: Saved line plot to runs/Rosenbrock_4a/plots/0/3/Iteration_2.pdf
2022-04-27 11:29:23 - algorithm - INFO: best_x evaluate, y=27.231715434407793
2022-04-27 11:29:23 - algorithm - INFO: starting 3, tr-solver.
2022-04-27 11:29:24 - algorithm - INFO: Saved trust-region plot to runs/Rosenbrock_4a/plots/0/3/Iteration_3.pdf
2022-04-27 11:29:24 - algorithm - INFO: best_x evaluate, y=33.20643822334963
2022-04-27 11:29:24 - algorithm - INFO: starting 4, line-solver.
2022-04-27 11:29:24 - algorithm - WARNING: Uncertainty at best_x reduced to 1%, stopping line.
2022-04-27 11:29:24 - algorithm - INFO: Saved line plot to runs/Rosenbrock_4a/plots/0/3/Iteration_4.pdf
2022-04-27 11:29:24 - algorithm - INFO: best_x evaluate, y=36.580213373608274
2022-04-27 11:29:24 - algorithm - INFO: starting 5, tr-solver.
2022-04-27 11:29:24 - algorithm - INFO: Saved trust-region plot to runs/Rosenbrock_4a/plots/0/3/Iteration_5.pdf
2022-04-27 11:29:24 - algorithm - INFO: best_x evaluate, y=37.071265317092774
2022-04-27 11:29:24 - algorithm - INFO: starting 6, line-solver.
2022-04-27 11:29:24 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:24 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:24 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:24 - algorithm - WARNING: Uncertainty at best_x reduced to 1%, stopping line.
2022-04-27 11:29:24 - algorithm - INFO: Saved line plot to runs/Rosenbrock_4a/plots/0/3/Iteration_6.pdf
2022-04-27 11:29:24 - algorithm - INFO: best_x evaluate, y=37.18941845460299
2022-04-27 11:29:24 - algorithm - INFO: starting 7, tr-solver.
2022-04-27 11:29:25 - algorithm - INFO: Saved trust-region plot to runs/Rosenbrock_4a/plots/0/3/Iteration_7.pdf
2022-04-27 11:29:25 - algorithm - INFO: best_x evaluate, y=38.788040354151235
2022-04-27 11:29:25 - algorithm - INFO: starting 8, line-solver.
2022-04-27 11:29:25 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:25 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:25 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:25 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:25 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:25 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:25 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:25 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:25 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:25 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:25 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:25 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:25 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:25 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:25 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:25 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:25 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:25 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:25 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:25 - algorithm - WARNING: Uncertainty at best_x reduced to 1%, stopping line.
2022-04-27 11:29:25 - algorithm - INFO: Saved line plot to runs/Rosenbrock_4a/plots/0/3/Iteration_8.pdf
2022-04-27 11:29:25 - algorithm - INFO: best_x evaluate, y=39.58773145648049
2022-04-27 11:29:25 - algorithm - INFO: starting 9, tr-solver.
2022-04-27 11:29:25 - algorithm - WARNING: change in best_x < 2% of trust-region, picking random direction.
2022-04-27 11:29:25 - algorithm - INFO: Saved trust-region plot to runs/Rosenbrock_4a/plots/0/3/Iteration_9.pdf
2022-04-27 11:29:25 - algorithm - INFO: best_x evaluate, y=40.06144857672856
2022-04-27 11:29:25 - algorithm - INFO: starting 10, line-solver.
2022-04-27 11:29:25 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:25 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:25 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:25 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:25 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:25 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:25 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:25 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:26 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:26 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:26 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:26 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:26 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:26 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:26 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:26 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:26 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:26 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:26 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:26 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:26 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:26 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:26 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:26 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:26 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:26 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:26 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:26 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:26 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:26 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:26 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:26 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:26 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:26 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:26 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:26 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:26 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:26 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:26 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:26 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:26 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:26 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:26 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:26 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:26 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:26 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:26 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:26 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:26 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:26 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:26 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:26 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:26 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:26 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:26 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:26 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:26 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:26 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:26 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:26 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:26 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:26 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:26 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:26 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:26 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:26 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:26 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:26 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:26 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:26 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:27 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:27 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:27 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:27 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:27 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:27 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:27 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:27 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:27 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:27 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:27 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:27 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:27 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:27 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:27 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:27 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:27 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:27 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:27 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:27 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:27 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:27 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:27 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:27 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:27 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:27 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:27 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:27 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:27 - controller - INFO: Finalizing environment...
2022-04-27 11:29:27 - controller - INFO: Finalizing: SafeAscentLineBO
2022-04-27 11:29:27 - controller - INFO: Initializing environment: febo.environment.benchmarks.functions.Rosenbrock.
2022-04-27 11:29:27 - controller - INFO: Initializing algorithm: SafeAscentLineBO.
2022-04-27 11:29:27 - algorithm - INFO: Got 0 initial data points.
2022-04-27 11:29:27 - model - INFO: Using beta=4 .
2022-04-27 11:29:27 - model - INFO: Using beta=4 .
2022-04-27 11:29:27 - model - INFO: Using beta=4 .
2022-04-27 11:29:27 - algorithm - INFO: Got 0 initial data points.
2022-04-27 11:29:27 - model - INFO: Using beta=4 .
2022-04-27 11:29:27 - model - INFO: Using beta=4 .
2022-04-27 11:29:27 - model - INFO: Using beta=4 .
2022-04-27 11:29:27 - controller - INFO: Starting optimization: SafeAscentLineBO
2022-04-27 11:29:27 - algorithm - INFO: best_x evaluate, y=4.1359629517160785
2022-04-27 11:29:27 - algorithm - INFO: starting 1, tr-solver.
2022-04-27 11:29:27 - algorithm - INFO: Saved trust-region plot to runs/Rosenbrock_4a/plots/0/4/Iteration_1.pdf
2022-04-27 11:29:27 - algorithm - INFO: best_x evaluate, y=10.329196402875748
2022-04-27 11:29:27 - algorithm - INFO: starting 2, line-solver.
2022-04-27 11:29:27 - algorithm - WARNING: Uncertainty at best_x reduced to 1%, stopping line.
2022-04-27 11:29:28 - algorithm - INFO: Saved line plot to runs/Rosenbrock_4a/plots/0/4/Iteration_2.pdf
2022-04-27 11:29:28 - algorithm - INFO: best_x evaluate, y=29.816406929807663
2022-04-27 11:29:28 - algorithm - INFO: starting 3, tr-solver.
2022-04-27 11:29:28 - algorithm - INFO: Saved trust-region plot to runs/Rosenbrock_4a/plots/0/4/Iteration_3.pdf
2022-04-27 11:29:28 - algorithm - INFO: best_x evaluate, y=32.89607615998538
2022-04-27 11:29:28 - algorithm - INFO: starting 4, line-solver.
